id_juego,id_plataforma,id_tiempo,id_rating_critico,global_sales,na_sales,jp_sales,eu_sales,other_sales,id_venta
502,9,290.0,53.0,1.73,1.48,0.0,0.2,0.05,409
504,3,280.0,24.0,1.73,0.85,0.0,0.66,0.22,410
506,3,274.0,32.0,1.72,0.61,0.0,0.18,0.94,411
283,3,254.0,2.0,1.72,0.85,0.0,0.66,0.22,412
511,2,319.0,14.0,1.72,0.75,0.06,0.62,0.28,413
513,8,312.0,18.0,1.71,1.17,0.0,0.39,0.15,414
376,1,329.0,3.0,1.71,0.83,0.02,0.62,0.24,415
4,6,329.0,10.0,1.71,0.41,0.0,0.99,0.31,416
516,17,298.0,54.0,1.71,0.74,0.07,0.52,0.38,417
518,8,312.0,47.0,1.7,1.58,0.0,0.0,0.12,418
520,3,327.0,14.0,1.7,1.41,0.0,0.05,0.23,419
521,6,341.0,16.0,1.69,0.59,0.0,0.88,0.22,420
503,12,280.0,25.0,1.69,0.87,0.08,0.66,0.08,421
529,12,263.0,44.0,1.69,1.52,0.0,0.12,0.05,422
388,4,274.0,51.0,1.69,0.8,0.01,0.7,0.18,423
530,7,305.0,16.0,1.68,0.9,0.0,0.47,0.32,424
531,9,356.0,21.0,1.68,0.38,0.33,0.87,0.1,425
113,5,321.0,21.0,1.68,0.85,0.02,0.68,0.14,426
198,1,274.0,19.0,1.68,0.88,0.02,0.54,0.24,427
276,1,312.0,6.0,1.67,0.96,0.08,0.42,0.21,428
534,3,254.0,48.0,1.67,1.08,0.0,0.45,0.14,429
535,3,254.0,5.0,1.67,1.35,0.0,0.09,0.23,430
537,14,254.0,14.0,1.67,0.97,0.04,0.59,0.07,431
544,8,274.0,30.0,1.66,0.93,0.0,0.56,0.16,432
548,4,327.0,19.0,1.65,0.76,0.02,0.69,0.18,433
134,8,305.0,22.0,1.65,0.9,0.04,0.54,0.17,434
555,4,274.0,37.0,1.64,1.09,0.02,0.37,0.16,435
559,9,332.0,17.0,1.63,0.71,0.32,0.48,0.11,436
560,17,298.0,19.0,1.62,0.53,0.13,0.71,0.25,437
561,2,326.0,40.0,1.62,0.44,0.07,0.86,0.25,438
5,6,341.0,21.0,1.62,0.58,0.0,0.82,0.23,439
288,1,305.0,23.0,1.62,0.99,0.0,0.41,0.22,440
565,4,341.0,16.0,1.62,1.02,0.0,0.46,0.14,441
193,5,271.0,31.0,1.61,0.98,0.0,0.48,0.15,442
571,4,329.0,19.0,1.6,0.82,0.03,0.6,0.15,443
493,4,341.0,10.0,1.6,0.59,0.02,0.83,0.17,444
138,1,274.0,22.0,1.59,0.04,0.32,1.1,0.13,445
574,9,356.0,20.0,1.59,0.61,0.46,0.41,0.1,446
291,4,341.0,19.0,1.59,0.95,0.0,0.5,0.14,447
576,4,274.0,21.0,1.59,0.72,0.02,0.69,0.18,448
577,1,329.0,36.0,1.59,0.6,0.02,0.72,0.25,449
23,4,326.0,18.0,1.59,0.59,0.0,0.88,0.12,450
583,1,274.0,26.0,1.58,0.58,0.34,0.45,0.2,451
587,8,329.0,16.0,1.57,0.73,0.0,0.69,0.15,452
329,3,312.0,38.0,1.57,0.1,0.12,0.18,1.16,453
591,9,381.0,29.0,1.56,1.32,0.0,0.19,0.05,454
592,1,329.0,9.0,1.56,1.06,0.0,0.31,0.19,455
596,4,341.0,38.0,1.56,0.85,0.0,0.55,0.15,456
597,19,300.0,35.0,1.55,1.13,0.02,0.38,0.03,457
599,8,312.0,14.0,1.55,0.92,0.0,0.48,0.15,458
344,1,341.0,21.0,1.55,0.85,0.02,0.46,0.22,459
243,4,298.0,21.0,1.54,0.62,0.01,0.79,0.12,460
602,9,363.0,21.0,1.54,0.85,0.0,0.58,0.1,461
603,3,280.0,26.0,1.54,0.83,0.08,0.44,0.19,462
604,8,329.0,29.0,1.54,0.42,0.33,0.66,0.13,463
612,1,312.0,20.0,1.52,0.92,0.0,0.4,0.2,464
613,7,305.0,52.0,1.52,0.44,0.0,0.7,0.37,465
615,5,271.0,14.0,1.52,0.58,0.01,0.81,0.12,466
619,4,329.0,23.0,1.52,0.94,0.0,0.44,0.13,467
248,1,327.0,31.0,1.51,0.6,0.03,0.63,0.26,468
624,8,312.0,38.0,1.51,0.94,0.0,0.43,0.14,469
625,1,341.0,51.0,1.51,0.8,0.0,0.5,0.21,470
343,1,274.0,14.0,1.5,1.13,0.0,0.2,0.16,471
634,6,329.0,21.0,1.5,0.02,0.0,1.16,0.32,472
635,19,300.0,23.0,1.5,1.2,0.02,0.27,0.02,473
636,23,254.0,24.0,1.5,0.99,0.11,0.32,0.08,474
637,3,263.0,20.0,1.5,0.49,0.0,0.78,0.23,475
639,9,290.0,23.0,1.5,1.41,0.0,0.05,0.04,476
640,1,347.0,18.0,1.5,0.47,0.44,0.41,0.18,477
641,4,341.0,26.0,1.49,0.75,0.09,0.53,0.13,478
596,1,341.0,29.0,1.49,0.5,0.04,0.7,0.25,479
645,10,329.0,55.0,1.48,1.03,0.0,0.33,0.12,480
477,4,329.0,19.0,1.48,0.84,0.0,0.51,0.13,481
650,8,312.0,32.0,1.48,1.07,0.0,0.28,0.12,482
651,4,274.0,25.0,1.48,0.82,0.01,0.51,0.14,483
652,14,238.0,24.0,1.48,0.82,0.0,0.59,0.07,484
316,4,312.0,5.0,1.48,0.9,0.0,0.44,0.14,485
542,4,327.0,20.0,1.47,1.33,0.01,0.03,0.1,486
656,27,319.0,47.0,1.47,0.5,0.38,0.49,0.09,487
657,10,341.0,19.0,1.47,1.06,0.0,0.3,0.11,488
664,4,274.0,20.0,1.46,0.81,0.04,0.46,0.15,489
203,1,298.0,14.0,1.46,0.65,0.03,0.58,0.2,490
196,1,329.0,17.0,1.46,0.78,0.03,0.46,0.18,491
667,4,329.0,37.0,1.46,0.83,0.02,0.48,0.12,492
668,23,280.0,18.0,1.46,0.95,0.1,0.37,0.04,493
673,8,274.0,44.0,1.45,0.77,0.03,0.5,0.15,494
674,8,341.0,19.0,1.45,0.61,0.0,0.69,0.15,495
677,7,327.0,12.0,1.45,0.53,0.0,0.58,0.34,496
679,7,327.0,29.0,1.44,0.73,0.0,0.43,0.28,497
625,4,341.0,51.0,1.44,0.95,0.0,0.37,0.12,498
683,1,274.0,17.0,1.44,0.75,0.01,0.48,0.21,499
686,4,341.0,33.0,1.43,0.92,0.0,0.39,0.12,500
619,1,329.0,18.0,1.43,0.73,0.0,0.49,0.21,501
318,4,305.0,36.0,1.43,0.92,0.0,0.38,0.13,502
692,8,305.0,44.0,1.43,0.52,0.0,0.75,0.16,503
696,1,341.0,9.0,1.42,0.8,0.02,0.4,0.19,504
701,8,327.0,16.0,1.42,1.22,0.02,0.07,0.11,505
249,7,327.0,9.0,1.41,0.58,0.0,0.51,0.32,506
703,8,312.0,16.0,1.41,0.9,0.0,0.38,0.13,507
151,23,247.0,19.0,1.41,1.09,0.0,0.28,0.04,508
706,3,280.0,14.0,1.41,1.19,0.0,0.17,0.05,509
709,9,363.0,12.0,1.4,1.15,0.0,0.2,0.05,510
87,14,263.0,31.0,1.4,1.07,0.0,0.28,0.05,511
712,6,329.0,6.0,1.4,0.0,0.0,1.14,0.26,512
612,4,312.0,6.0,1.4,0.95,0.0,0.33,0.13,513
408,4,274.0,14.0,1.4,0.89,0.0,0.39,0.13,514
577,4,329.0,31.0,1.39,0.71,0.0,0.54,0.13,515
717,10,312.0,52.0,1.38,1.26,0.0,0.02,0.1,516
404,5,319.0,10.0,1.38,0.52,0.0,0.75,0.11,517
718,7,247.0,40.0,1.38,0.49,0.0,0.56,0.33,518
719,4,329.0,7.0,1.38,0.77,0.02,0.47,0.12,519
576,1,274.0,9.0,1.38,0.43,0.01,0.69,0.26,520
719,1,329.0,7.0,1.38,0.5,0.07,0.6,0.22,521
641,1,341.0,5.0,1.37,0.43,0.15,0.57,0.22,522
291,1,341.0,19.0,1.37,0.55,0.0,0.61,0.21,523
5,8,341.0,16.0,1.37,0.8,0.0,0.46,0.12,524
724,4,329.0,6.0,1.37,0.73,0.02,0.5,0.13,525
406,4,329.0,47.0,1.37,0.63,0.0,0.57,0.16,526
726,9,290.0,56.0,1.37,0.76,0.0,0.52,0.09,527
727,8,341.0,31.0,1.36,0.85,0.13,0.28,0.1,528
729,12,254.0,16.0,1.36,0.63,0.0,0.66,0.07,529
730,8,341.0,10.0,1.36,0.76,0.0,0.6,0.0,530
731,1,329.0,26.0,1.36,0.81,0.11,0.28,0.15,531
733,2,271.0,18.0,1.36,0.55,0.01,0.58,0.22,532
737,8,312.0,52.0,1.36,0.7,0.0,0.52,0.13,533
739,10,312.0,25.0,1.36,0.79,0.01,0.42,0.13,534
187,7,305.0,19.0,1.35,0.2,0.0,0.76,0.39,535
743,7,274.0,5.0,1.35,0.23,0.02,0.73,0.37,536
745,4,274.0,14.0,1.35,0.63,0.01,0.57,0.14,537
664,1,274.0,20.0,1.34,0.76,0.05,0.36,0.17,538
747,1,341.0,9.0,1.34,0.25,0.08,0.75,0.26,539
748,3,254.0,32.0,1.34,0.65,0.0,0.51,0.17,540
749,23,247.0,19.0,1.34,0.84,0.24,0.22,0.04,541
751,1,329.0,18.0,1.34,0.67,0.13,0.36,0.18,542
548,3,327.0,31.0,1.34,1.22,0.05,0.05,0.01,543
754,6,300.0,14.0,1.34,1.32,0.0,0.02,0.0,544
296,1,274.0,26.0,1.34,0.66,0.04,0.45,0.2,545
583,4,274.0,21.0,1.34,0.79,0.08,0.34,0.13,546
318,1,305.0,36.0,1.33,0.62,0.01,0.5,0.2,547
756,4,341.0,12.0,1.33,0.66,0.05,0.5,0.12,548
724,1,329.0,7.0,1.33,0.48,0.06,0.57,0.22,549
760,10,312.0,11.0,1.33,0.58,0.05,0.56,0.14,550
763,12,263.0,19.0,1.33,0.92,0.01,0.35,0.05,551
764,26,300.0,22.0,1.33,0.9,0.01,0.38,0.05,552
765,2,359.0,57.0,1.32,0.52,0.1,0.49,0.2,553
571,1,329.0,19.0,1.32,0.47,0.06,0.59,0.2,554
767,1,341.0,35.0,1.32,0.77,0.09,0.3,0.16,555
696,4,341.0,20.0,1.32,0.9,0.0,0.31,0.11,556
771,7,247.0,27.0,1.32,0.69,0.02,0.38,0.24,557
778,3,247.0,52.0,1.31,0.78,0.0,0.45,0.07,558
513,4,312.0,14.0,1.31,0.97,0.0,0.23,0.11,559
779,4,312.0,19.0,1.31,0.84,0.0,0.35,0.12,560
161,1,274.0,38.0,1.31,0.72,0.0,0.39,0.19,561
251,14,238.0,17.0,1.31,0.84,0.0,0.43,0.04,562
161,7,274.0,19.0,1.3,0.57,0.0,0.46,0.27,563
784,3,327.0,51.0,1.3,1.07,0.02,0.04,0.17,564
790,3,238.0,30.0,1.29,0.63,0.0,0.49,0.16,565
797,2,319.0,19.0,1.29,0.4,0.13,0.58,0.19,566
801,3,238.0,21.0,1.28,0.63,0.0,0.49,0.16,567
803,3,254.0,10.0,1.28,0.63,0.0,0.49,0.16,568
804,9,332.0,37.0,1.28,1.07,0.0,0.16,0.04,569
548,8,327.0,52.0,1.28,0.45,0.02,0.66,0.15,570
808,3,254.0,31.0,1.27,0.49,0.26,0.38,0.13,571
161,3,274.0,27.0,1.27,0.72,0.0,0.03,0.52,572
811,4,274.0,12.0,1.27,1.0,0.0,0.16,0.11,573
814,8,341.0,10.0,1.27,0.76,0.0,0.4,0.11,574
816,4,329.0,16.0,1.27,0.74,0.0,0.4,0.12,575
817,9,356.0,17.0,1.27,0.58,0.21,0.4,0.08,576
818,6,247.0,16.0,1.27,1.22,0.0,0.05,0.0,577
821,1,274.0,51.0,1.26,0.94,0.02,0.17,0.14,578
823,8,305.0,32.0,1.26,0.39,0.0,0.73,0.15,579
826,7,312.0,51.0,1.26,0.43,0.05,0.5,0.28,580
827,6,341.0,14.0,1.26,0.0,0.0,1.01,0.24,581
829,1,274.0,30.0,1.26,0.45,0.05,0.55,0.21,582
832,6,263.0,36.0,1.25,1.19,0.0,0.06,0.0,583
836,10,329.0,44.0,1.25,0.68,0.04,0.41,0.12,584
837,3,327.0,31.0,1.25,1.01,0.03,0.04,0.16,585
840,4,247.0,9.0,1.25,1.0,0.02,0.13,0.1,586
841,10,305.0,29.0,1.25,0.49,0.0,0.62,0.14,587
548,1,327.0,30.0,1.24,0.49,0.03,0.51,0.2,588
848,9,356.0,12.0,1.24,0.75,0.0,0.44,0.06,589
779,1,312.0,5.0,1.24,0.65,0.0,0.41,0.18,590
852,1,341.0,26.0,1.23,0.3,0.07,0.64,0.22,591
856,3,280.0,42.0,1.23,0.6,0.0,0.47,0.16,592
857,12,238.0,27.0,1.23,0.79,0.12,0.27,0.04,593
864,7,247.0,15.0,1.22,1.05,0.01,0.06,0.1,594
865,9,290.0,12.0,1.22,1.13,0.0,0.05,0.03,595
869,9,356.0,35.0,1.22,0.13,1.0,0.07,0.02,596
871,14,280.0,20.0,1.22,0.98,0.0,0.19,0.05,597
872,7,327.0,35.0,1.21,0.72,0.0,0.28,0.2,598
878,7,327.0,10.0,1.21,0.25,0.0,0.64,0.32,599
879,1,341.0,20.0,1.21,0.44,0.21,0.4,0.16,600
881,7,341.0,29.0,1.21,0.13,0.01,0.7,0.36,601
885,18,332.0,2.0,1.2,1.12,0.0,0.05,0.02,602
887,1,329.0,9.0,1.2,0.12,0.11,0.75,0.23,603
888,3,238.0,16.0,1.2,1.0,0.0,0.04,0.16,604
890,2,321.0,27.0,1.2,0.36,0.17,0.5,0.17,605
894,1,347.0,27.0,1.2,0.49,0.0,0.51,0.2,606
896,2,359.0,17.0,1.2,0.44,0.05,0.52,0.19,607
897,7,327.0,10.0,1.2,0.01,0.31,0.88,0.0,608
899,25,298.0,44.0,1.19,0.18,0.27,0.66,0.08,609
318,7,305.0,36.0,1.19,0.45,0.0,0.47,0.28,610
87,23,263.0,27.0,1.19,0.86,0.01,0.27,0.04,611
905,7,327.0,6.0,1.19,0.38,0.38,0.35,0.09,612
477,1,329.0,10.0,1.18,0.52,0.0,0.47,0.19,613
816,1,329.0,18.0,1.18,0.53,0.02,0.45,0.17,614
908,9,332.0,32.0,1.18,0.66,0.0,0.45,0.08,615
910,12,280.0,14.0,1.18,0.85,0.0,0.31,0.02,616
914,1,341.0,13.0,1.18,0.47,0.06,0.45,0.19,617
129,7,274.0,27.0,1.18,0.4,0.0,0.49,0.3,618
915,1,312.0,5.0,1.17,0.48,0.01,0.48,0.19,619
917,3,263.0,40.0,1.17,0.57,0.0,0.45,0.15,620
918,19,290.0,25.0,1.17,0.74,0.02,0.38,0.03,621
555,1,274.0,35.0,1.17,0.74,0.02,0.26,0.15,622
923,7,305.0,25.0,1.16,0.5,0.02,0.39,0.25,623
926,4,341.0,58.0,1.16,0.54,0.0,0.5,0.12,624
139,7,312.0,19.0,1.16,0.16,0.01,0.68,0.31,625
932,6,274.0,29.0,1.16,0.03,0.0,1.06,0.07,626
934,9,356.0,26.0,1.16,0.39,0.43,0.27,0.08,627
936,8,312.0,19.0,1.16,0.78,0.0,0.28,0.1,628
937,4,274.0,27.0,1.16,0.51,0.01,0.51,0.12,629
938,5,321.0,10.0,1.16,0.64,0.0,0.42,0.1,630
151,14,247.0,10.0,1.16,0.83,0.0,0.28,0.05,631
942,24,271.0,20.0,1.15,0.67,0.06,0.32,0.1,632
950,25,271.0,7.0,1.15,0.14,0.88,0.11,0.02,633
17,6,305.0,17.0,1.15,0.0,0.0,1.12,0.03,634
952,1,274.0,12.0,1.14,0.31,0.76,0.03,0.04,635
177,14,254.0,7.0,1.14,0.71,0.0,0.38,0.05,636
953,19,290.0,46.0,1.14,0.9,0.0,0.23,0.02,637
956,9,290.0,9.0,1.14,0.25,0.65,0.17,0.07,638
957,3,247.0,23.0,1.14,0.78,0.2,0.03,0.13,639
958,9,300.0,57.0,1.14,0.64,0.0,0.43,0.07,640
477,25,329.0,37.0,1.14,0.61,0.0,0.44,0.09,641
592,4,329.0,12.0,1.14,0.85,0.0,0.19,0.1,642
961,12,247.0,35.0,1.14,0.82,0.0,0.3,0.02,643
651,1,274.0,25.0,1.14,0.43,0.02,0.51,0.19,644
965,4,347.0,27.0,1.13,1.01,0.0,0.0,0.12,645
967,1,329.0,10.0,1.13,0.53,0.09,0.38,0.13,646
968,8,312.0,10.0,1.13,0.25,0.0,0.74,0.14,647
969,1,329.0,9.0,1.13,0.45,0.0,0.5,0.18,648
971,4,312.0,18.0,1.13,0.65,0.0,0.37,0.11,649
967,4,329.0,10.0,1.13,0.85,0.01,0.19,0.08,650
972,1,341.0,5.0,1.13,0.5,0.06,0.4,0.16,651
973,4,321.0,10.0,1.13,0.54,0.0,0.5,0.09,652
975,12,327.0,59.0,1.13,0.81,0.0,0.3,0.02,653
937,1,274.0,31.0,1.13,0.31,0.02,0.59,0.21,654
165,14,238.0,31.0,1.12,0.82,0.0,0.26,0.04,655
978,4,341.0,16.0,1.12,0.63,0.02,0.36,0.1,656
894,4,347.0,27.0,1.12,0.64,0.0,0.38,0.1,657
243,17,298.0,35.0,1.12,0.33,0.01,0.53,0.25,658
979,4,329.0,10.0,1.12,0.72,0.01,0.29,0.09,659
513,1,312.0,6.0,1.12,0.67,0.0,0.29,0.15,660
982,7,247.0,19.0,1.12,1.03,0.01,0.0,0.08,661
222,5,319.0,32.0,1.11,0.54,0.0,0.48,0.09,662
986,4,298.0,16.0,1.11,1.02,0.0,0.0,0.09,663
987,24,359.0,46.0,1.11,0.44,0.02,0.57,0.09,664
989,1,341.0,5.0,1.11,0.5,0.1,0.37,0.15,665
990,14,247.0,1.0,1.11,0.68,0.0,0.38,0.05,666
914,4,341.0,13.0,1.11,0.61,0.02,0.38,0.1,667
992,10,329.0,5.0,1.11,0.9,0.0,0.13,0.09,668
288,3,305.0,5.0,1.11,0.71,0.0,0.06,0.35,669
11,24,271.0,48.0,1.1,0.35,0.13,0.55,0.07,670
477,10,329.0,51.0,1.1,0.62,0.0,0.38,0.1,671
971,1,312.0,7.0,1.1,0.53,0.0,0.39,0.17,672
1005,1,274.0,20.0,1.1,0.31,0.03,0.57,0.19,673
1006,4,341.0,60.0,1.1,0.75,0.0,0.25,0.1,674
1007,4,274.0,5.0,1.09,0.53,0.03,0.42,0.11,675
1010,4,312.0,9.0,1.09,0.59,0.0,0.39,0.11,676
1012,7,247.0,19.0,1.09,0.75,0.0,0.18,0.16,677
1014,1,321.0,22.0,1.09,0.31,0.45,0.22,0.11,678
385,1,341.0,16.0,1.09,0.51,0.0,0.41,0.17,679
1015,4,312.0,26.0,1.09,0.82,0.01,0.17,0.09,680
1018,18,300.0,3.0,1.09,1.02,0.0,0.05,0.02,681
1020,12,254.0,27.0,1.09,0.78,0.0,0.29,0.02,682
1021,7,247.0,44.0,1.09,0.54,0.01,0.33,0.22,683
455,7,274.0,22.0,1.09,0.43,0.0,0.41,0.24,684
622,7,305.0,46.0,1.08,0.24,0.0,0.54,0.3,685
1023,1,341.0,36.0,1.08,0.64,0.04,0.28,0.12,686
1025,12,263.0,10.0,1.08,0.77,0.0,0.29,0.02,687
1026,9,332.0,27.0,1.08,0.6,0.0,0.41,0.07,688
64,8,341.0,29.0,1.08,0.26,0.0,0.69,0.12,689
1028,23,247.0,25.0,1.08,0.68,0.19,0.18,0.03,690
1030,1,305.0,6.0,1.08,0.29,0.08,0.52,0.2,691
1031,1,347.0,12.0,1.08,0.03,0.51,0.46,0.08,692
1032,7,312.0,24.0,1.08,0.28,0.03,0.5,0.27,693
1033,12,254.0,56.0,1.08,0.77,0.0,0.29,0.02,694
1034,10,274.0,38.0,1.07,0.66,0.0,0.3,0.1,695
829,4,274.0,16.0,1.07,0.53,0.01,0.42,0.11,696
248,3,327.0,26.0,1.07,0.89,0.0,0.03,0.15,697
1038,7,247.0,29.0,1.07,0.1,0.0,0.63,0.34,698
1039,1,274.0,30.0,1.07,0.49,0.09,0.34,0.15,699
1040,20,381.0,18.0,1.07,0.17,0.77,0.12,0.02,700
731,4,329.0,9.0,1.07,0.79,0.03,0.18,0.08,701
1042,8,312.0,31.0,1.07,0.86,0.0,0.12,0.09,702
1044,8,312.0,18.0,1.07,0.6,0.0,0.37,0.1,703
1045,1,305.0,6.0,1.07,0.28,0.0,0.58,0.21,704
1047,10,327.0,60.0,1.07,0.96,0.0,0.03,0.08,705
1049,1,274.0,12.0,1.07,0.47,0.03,0.41,0.17,706
1050,8,274.0,32.0,1.06,0.43,0.09,0.46,0.09,707
1051,4,274.0,22.0,1.06,0.65,0.01,0.3,0.1,708
1052,1,305.0,9.0,1.06,0.49,0.0,0.39,0.17,709
577,25,329.0,51.0,1.06,0.44,0.01,0.52,0.08,710
1053,3,327.0,35.0,1.06,0.88,0.0,0.04,0.14,711
1054,4,341.0,46.0,1.06,0.55,0.0,0.4,0.11,712
1057,12,238.0,29.0,1.06,0.76,0.0,0.28,0.02,713
218,8,274.0,29.0,1.06,0.28,0.0,0.65,0.13,714
1058,3,263.0,33.0,1.06,0.52,0.0,0.4,0.14,715
1062,4,341.0,30.0,1.06,0.67,0.01,0.28,0.1,716
1064,1,329.0,18.0,1.06,0.27,0.01,0.58,0.2,717
1070,14,247.0,24.0,1.05,0.52,0.0,0.51,0.02,718
1071,1,347.0,23.0,1.05,0.56,0.05,0.26,0.17,719
1072,1,305.0,12.0,1.05,0.16,0.0,0.66,0.23,720
1073,9,300.0,35.0,1.05,0.91,0.0,0.11,0.03,721
674,10,341.0,12.0,1.05,0.43,0.0,0.51,0.11,722
1036,8,312.0,16.0,1.05,0.63,0.0,0.32,0.1,723
1081,8,312.0,38.0,1.05,0.46,0.2,0.31,0.09,724
1083,7,327.0,26.0,1.05,0.81,0.0,0.11,0.13,725
1084,10,305.0,36.0,1.05,0.95,0.01,0.02,0.08,726
1087,4,329.0,32.0,1.04,0.59,0.01,0.35,0.09,727
1054,1,341.0,39.0,1.04,0.41,0.0,0.46,0.18,728
1092,1,298.0,5.0,1.04,0.31,0.05,0.5,0.17,729
1093,9,332.0,14.0,1.04,0.58,0.0,0.4,0.07,730
92,14,247.0,21.0,1.04,0.53,0.0,0.46,0.05,731
1095,7,247.0,23.0,1.04,0.47,0.0,0.34,0.23,732
622,4,305.0,15.0,1.04,0.54,0.0,0.39,0.11,733
1097,19,356.0,39.0,1.04,0.5,0.31,0.2,0.03,734
1099,7,312.0,31.0,1.04,0.16,0.0,0.58,0.3,735
1100,23,327.0,35.0,1.04,0.44,0.45,0.12,0.03,736
587,4,329.0,38.0,1.04,0.54,0.0,0.4,0.1,737
915,4,312.0,26.0,1.04,0.56,0.01,0.37,0.1,738
125,4,347.0,27.0,1.03,0.75,0.0,0.18,0.1,739
1103,1,274.0,61.0,1.03,0.56,0.01,0.32,0.14,740
1107,14,254.0,12.0,1.03,0.77,0.0,0.22,0.04,741
79,6,363.0,6.0,1.03,0.96,0.0,0.07,0.0,742
1110,8,305.0,16.0,1.03,0.32,0.26,0.36,0.08,743
129,1,274.0,31.0,1.03,0.44,0.0,0.43,0.17,744
454,23,238.0,15.0,1.02,0.73,0.01,0.26,0.03,745
1115,4,329.0,21.0,1.02,0.61,0.01,0.32,0.08,746
1116,8,305.0,35.0,1.02,0.93,0.0,0.01,0.08,747
1118,14,327.0,9.0,1.02,0.97,0.0,0.03,0.03,748
343,8,274.0,18.0,1.02,0.93,0.0,0.01,0.08,749
411,5,326.0,29.0,1.01,0.52,0.0,0.41,0.09,750
176,4,326.0,10.0,1.01,0.88,0.0,0.02,0.11,751
1127,1,298.0,19.0,1.01,0.12,0.05,0.65,0.18,752
1049,4,274.0,26.0,1.01,0.54,0.02,0.34,0.1,753
1128,4,312.0,9.0,1.01,0.91,0.0,0.02,0.08,754
1130,1,341.0,15.0,1.01,0.37,0.04,0.52,0.09,755
1134,19,300.0,14.0,1.0,0.65,0.19,0.15,0.01,756
244,5,319.0,30.0,1.0,0.51,0.0,0.41,0.09,757
1136,1,329.0,21.0,1.0,0.33,0.01,0.5,0.16,758
1137,9,290.0,27.0,1.0,0.29,0.46,0.19,0.07,759
1143,4,347.0,9.0,1.0,0.57,0.01,0.33,0.09,760
1144,8,312.0,16.0,1.0,0.93,0.0,0.0,0.07,761
1145,4,329.0,30.0,1.0,0.94,0.0,0.0,0.06,762
1071,4,347.0,9.0,0.99,0.73,0.0,0.16,0.1,763
1152,4,341.0,22.0,0.99,0.65,0.0,0.24,0.09,764
1153,1,312.0,7.0,0.99,0.27,0.0,0.53,0.19,765
1155,7,274.0,31.0,0.99,0.52,0.0,0.28,0.19,766
1156,10,274.0,10.0,0.99,0.28,0.64,0.05,0.03,767
76,23,254.0,26.0,0.99,0.77,0.0,0.2,0.03,768
1157,1,274.0,33.0,0.99,0.49,0.02,0.33,0.15,769
1158,9,290.0,20.0,0.99,0.55,0.0,0.38,0.06,770
1159,23,247.0,60.0,0.99,0.76,0.0,0.2,0.03,771
1143,1,347.0,12.0,0.98,0.34,0.06,0.44,0.15,772
1163,6,329.0,7.0,0.98,0.27,0.0,0.56,0.14,773
1164,10,247.0,62.0,0.98,0.86,0.01,0.03,0.07,774
138,7,274.0,30.0,0.98,0.02,0.19,0.53,0.25,775
71,6,274.0,18.0,0.98,0.02,0.0,0.88,0.07,776
1167,1,298.0,35.0,0.98,0.38,0.06,0.4,0.15,777
139,8,312.0,12.0,0.98,0.23,0.0,0.64,0.11,778
1171,3,263.0,20.0,0.98,0.29,0.38,0.23,0.08,779
419,6,247.0,1.0,0.97,0.0,0.0,0.93,0.04,780
1176,3,327.0,48.0,0.97,0.46,0.51,0.0,0.0,781
1178,4,312.0,21.0,0.97,0.62,0.0,0.26,0.09,782
1179,8,312.0,35.0,0.97,0.59,0.0,0.29,0.09,783
249,23,327.0,9.0,0.97,0.75,0.0,0.19,0.03,784
1181,12,254.0,7.0,0.97,0.49,0.29,0.18,0.01,785
1182,5,359.0,15.0,0.96,0.6,0.0,0.27,0.09,786
587,1,329.0,35.0,0.96,0.36,0.0,0.44,0.16,787
321,2,347.0,35.0,0.96,0.64,0.0,0.15,0.17,788
674,1,341.0,10.0,0.96,0.36,0.0,0.44,0.16,789
1189,3,254.0,20.0,0.96,0.38,0.26,0.25,0.07,790
1191,8,341.0,36.0,0.96,0.47,0.0,0.41,0.09,791
1192,25,329.0,15.0,0.96,0.4,0.13,0.36,0.07,792
1194,7,327.0,55.0,0.96,0.3,0.0,0.43,0.22,793
1198,1,329.0,26.0,0.95,0.24,0.01,0.53,0.17,794
1200,1,341.0,25.0,0.95,0.29,0.2,0.34,0.12,795
825,1,329.0,18.0,0.95,0.36,0.0,0.45,0.15,796
1201,1,341.0,51.0,0.95,0.34,0.36,0.16,0.09,797
1203,9,356.0,14.0,0.95,0.26,0.46,0.17,0.06,798
1103,4,274.0,33.0,0.95,0.54,0.0,0.32,0.09,799
534,23,254.0,36.0,0.95,0.74,0.0,0.19,0.03,800
1210,25,298.0,26.0,0.95,0.41,0.31,0.18,0.06,801
1212,1,274.0,46.0,0.94,0.45,0.0,0.34,0.15,802
1214,8,312.0,58.0,0.94,0.69,0.0,0.17,0.08,803
1215,4,312.0,5.0,0.94,0.87,0.0,0.0,0.07,804
814,1,341.0,10.0,0.94,0.54,0.0,0.27,0.12,805
1218,9,300.0,35.0,0.94,0.1,0.71,0.07,0.06,806
488,23,238.0,25.0,0.94,0.73,0.0,0.19,0.03,807
340,14,254.0,18.0,0.94,0.57,0.0,0.33,0.04,808
1222,3,254.0,5.0,0.94,0.46,0.0,0.36,0.12,809
1178,1,312.0,19.0,0.94,0.54,0.0,0.27,0.13,810
235,1,329.0,10.0,0.94,0.39,0.0,0.4,0.15,811
1223,4,341.0,21.0,0.93,0.86,0.0,0.0,0.06,812
986,1,298.0,22.0,0.93,0.82,0.0,0.0,0.11,813
765,5,359.0,57.0,0.93,0.59,0.0,0.26,0.09,814
875,23,327.0,27.0,0.93,0.72,0.0,0.19,0.03,815
